126,23,50.959,103.374,8.973,14.830
126,18,128.535,246.701,182.797,87.872
127,31,583.332,121.305,16.152,38.807
127,30,441.946,85.107,57.307,27.509
127,28,147.940,77.450,13.797,12.443
127,18,135.954,249.326,184.162,85.951
128,31,582.980,121.229,16.419,39.358
128,30,438.657,86.138,60.374,27.477
128,28,148.020,77.690,13.821,12.426
128,18,140.659,250.579,181.731,85.617
129,32,-0.658,148.639,58.879,32.022
129,31,582.623,121.526,16.761,39.118
129,30,434.836,88.730,60.354,26.067
129,28,147.903,77.961,13.992,12.555
129,18,143.744,252.999,179.196,83.024
130,32,0.177,149.003,61.419,31.338
130,31,582.432,121.828,16.948,38.661
130,30,432.279,89.496,61.624,25.306
130,28,147.825,78.025,14.150,12.640
130,23,51.282,102.840,8.840,15.241
130,18,145.208,256.962,180.110,79.544
131,32,-0.028,149.486,62.966,30.528
131,31,582.397,122.093,17.066,38.309
131,30,431.215,89.740,62.818,24.939
131,28,147.855,78.054,14.254,12.747
131,18,145.629,258.892,180.332,77.082
132,32,-0.276,149.844,65.163,30.998
132,31,582.309,121.831,17.309,37.945
132,30,427.636,91.805,61.025,23.525
132,28,147.972,78.094,14.304,12.899
132,18,150.446,260.692,181.505,74.871
133,32,-0.525,149.715,66.990,31.346
133,31,582.128,122.016,17.473,37.593
133,28,148.161,78.115,14.229,13.005
133,18,156.368,262.152,180.646,72.805
134,32,0.932,150.339,69.977,31.255
134,31,581.838,122.026,17.657,37.319
134,28,148.042,78.031,14.159,13.067
134,23,51.451,102.735,8.587,15.506
134,18,161.945,265.871,182.342,70.240
135,32,1.156,150.169,72.054,31.389
135,31,581.633,121.590,17.853,36.523
135,28,147.945,78.016,14.166,13.085
135,23,51.498,102.708,8.463,15.577
135,18,167.624,268.482,184.973,68.115
136,32,2.009,150.443,74.000,31.918
136,31,581.564,121.659,17.932,35.860
136,30,412.660,94.315,52.800,19.850
136,28,148.004,78.016,14.125,12.972
136,23,51.561,102.693,8.306,15.641
136,18,174.219,271.505,184.759,65.767
137,32,2.058,150.422,75.195,32.202
137,31,581.550,121.761,17.981,35.470
137,30,411.898,94.503,52.183,19.471
137,28,148.040,78.024,14.058,12.851
137,23,51.595,102.651,8.205,15.680
137,18,176.732,272.930,184.444,64.138
138,32,3.295,150.471,75.882,32.516
138,31,581.166,121.769,18.203,35.850
138,30,409.051,95.347,51.661,19.027
138,28,148.231,77.924,13.986,12.706
138,23,51.673,102.723,8.125,15.645
138,18,182.728,277.477,183.862,60.814
139,32,5.086,149.355,77.327,33.711
139,31,580.973,121.694,18.355,35.688
139,30,406.997,95.948,50.583,18.406
139,28,148.381,77.827,13.903,12.571
139,23,51.779,102.769,7.939,15.603
139,18,191.830,281.296,180.292,58.065
140,32,6.739,148.358,78.768,33.344
140,31,581.000,121.667,18.306,35.323
140,30,404.640,96.422,50.549,17.928
140,28,148.633,77.894,13.926,12.631
141,32,8.219,148.154,82.397,34.107
141,31,580.697,121.452,18.560,35.120
141,30,401.639,96.880,50.675,17.514
141,28,148.865,78.171,13.899,12.687
142,35,437.060,83.315,66.393,28.941
142,32,10.103,147.548,84.528,34.732
142,31,580.664,121.335,18.546,35.083
142,30,398.103,97.156,50.025,17.140
142,28,148.904,78.356,13.830,12.671
143,35,437.667,83.331,65.295,29.023
143,32,10.168,147.312,86.187,35.107
143,31,580.656,121.363,18.530,35.016
143,30,396.964,97.301,49.602,16.905
143,28,148.941,78.491,13.793,12.684
143,23,51.432,102.840,7.912,15.931
144,35,438.242,82.889,64.426,29.280
144,32,13.139,146.642,85.962,34.949
144,31,580.631,121.501,18.538,35.183
144,30,394.947,96.888,48.608,16.592
144,28,148.937,78.365,13.712,12.565
144,23,51.358,102.835,7.957,15.982
145,36,444.771,82.009,60.948,28.605
145,35,439.479,82.644,62.921,29.128
145,32,18.922,147.043,85.376,33.655
145,31,580.445,120.867,18.708,35.434
145,30,391.956,96.809,47.581,16.581
145,28,148.906,78.100,13.654,12.511
146,36,444.698,81.968,60.784,28.483
146,35,439.866,82.268,62.297,29.151
146,32,25.754,147.052,82.233,33.058
146,31,580.560,120.586,18.552,35.761
146,30,389.760,96.629,48.131,16.641
146,28,148.900,77.623,13.703,12.628
147,36,444.738,81.942,60.681,28.369
147,35,439.861,82.037,61.986,29.168
147,32,29.808,146.808,80.061,32.322
147,31,580.042,117.548,19.165,35.119
147,30,386.207,96.440,47.690,16.559
147,28,149.046,77.379,13.698,12.671
148,36,444.365,81.949,61.148,28.483
148,35,439.935,81.924,61.741,29.329
148,32,34.511,147.312,79.482,31.072
148,31,579.855,116.256,19.583,34.881
148,30,383.421,96.610,46.559,16.447
148,28,149.307,77.199,13.689,12.805
149,36,444.173,81.950,61.429,28.543
149,35,440.020,81.851,61.538,29.434
149,32,36.428,147.684,78.860,30.217
149,31,579.692,115.779,19.891,34.796
149,30,382.545,96.754,45.824,16.413
149,28,149.367,77.170,13.726,12.916
